Datelvl,Timelvl,Water Level,Datesf,Timesf,Corrected Out (cm/hr),Date time hum,Humidity,Date time  temp,Temperature
20/01/2024,12:15:00,25.87,,,,29/01/2024 10:24,64.2,,
20/01/2024,12:20:00,25.89,,,,29/01/2024 10:46,62.4,,
20/01/2024,12:25:00,25.8,,,,29/01/2024 10:55,60.6,,
20/01/2024,12:30:00,25.65,,,,29/01/2024 11:19,58.2,,
20/01/2024,12:35:00,25.68,,,,29/01/2024 11:48,56.1,,
20/01/2024,12:40:00,25.62,,,,29/01/2024 11:40,54.4,,
20/01/2024,12:45:00,25.67,,,,29/01/2024 12:29,60,,
20/01/2024,12:50:00,25.52,,,,29/01/2024 12:14,57.8,,
20/01/2024,12:55:00,25.46,,,,29/01/2024 12:40,61.7,,
20/01/2024,13:00:00,25.48,,,,29/01/2024 13:05,63.4,,
20/01/2024,13:05:00,25.27,,,,29/01/2024 13:12,61.1,,
20/01/2024,13:10:00,25.22,,,,29/01/2024 13:14,60.1,,
20/01/2024,13:15:00,25.07,,,,29/01/2024 13:39,66.6,,
20/01/2024,13:20:00,24.92,,,,29/01/2024 13:31,64,,
20/01/2024,13:25:00,24.9,,,,29/01/2024 14:02,69.3,,
20/01/2024,13:30:00,24.9,,,,29/01/2024 14:34,71.8,,
20/01/2024,13:35:00,24.76,,,,29/01/2024 15:10,72.2,,
20/01/2024,13:40:00,24.63,,,,29/01/2024 15:26,69.6,,
20/01/2024,13:45:00,24.6,,,,29/01/2024 16:14,68.3,,
20/01/2024,13:50:00,24.5,,,,29/01/2024 16:20,66.6,,
20/01/2024,13:55:00,24.31,,,,29/01/2024 16:57,68.6,,
20/01/2024,14:00:00,24.15,,,,29/01/2024 17:38,66.9,,
20/01/2024,14:05:00,24.05,,,,29/01/2024 18:15,69,,
20/01/2024,14:10:00,23.88,,,,29/01/2024 18:28,67.3,,
20/01/2024,14:15:00,23.92,,,,29/01/2024 18:27,66.1,,
20/01/2024,14:20:00,23.86,,,,29/01/2024 19:12,70.3,,
20/01/2024,14:25:00,24.01,,,,29/01/2024 19:53,70.9,,
20/01/2024,14:30:00,23.97,,,,29/01/2024 20:06,72.6,,
20/01/2024,14:35:00,23.86,,,,29/01/2024 20:22,74.2,,
20/01/2024,14:40:00,23.61,,,,29/01/2024 20:30,76.1,,
20/01/2024,14:45:00,23.46,,,,29/01/2024 21:10,77.3,,
20/01/2024,14:50:00,23.65,,,,29/01/2024 21:54,79.5,,
20/01/2024,14:55:00,23.75,,,,29/01/2024 22:46,79.6,,
20/01/2024,15:00:00,23.62,,,,29/01/2024 23:35,80.2,,
20/01/2024,15:05:00,23.61,,,,30/01/2024 0:22,81.8,,
20/01/2024,15:10:00,23.69,,,,30/01/2024 1:14,82,,
20/01/2024,15:15:00,23.64,,,,30/01/2024 2:03,80.4,,
20/01/2024,15:20:00,23.22,,,,30/01/2024 2:06,78.7,,
20/01/2024,15:25:00,23.08,,,,30/01/2024 2:41,82.9,,
20/01/2024,15:30:00,22.94,,,,30/01/2024 2:32,80.8,,
20/01/2024,15:35:00,23.04,,,,30/01/2024 3:18,83.9,,
20/01/2024,15:40:00,23.22,,,,30/01/2024 3:59,82.4,,
20/01/2024,15:45:00,23.18,,,,30/01/2024 4:40,81.5,,
20/01/2024,15:50:00,23.44,,,,30/01/2024 5:21,80.8,,
20/01/2024,15:55:00,23.28,,,,30/01/2024 6:02,79.7,,
20/01/2024,16:00:00,23.14,,,,30/01/2024 6:51,80.1,,
20/01/2024,16:05:00,22.89,,,,30/01/2024 7:28,79.2,,
20/01/2024,16:10:00,22.86,,,,30/01/2024 7:53,77.2,,
20/01/2024,16:15:00,22.85,,,,30/01/2024 8:18,74.9,,
20/01/2024,16:20:00,22.84,,,,30/01/2024 8:37,72.2,,
20/01/2024,16:25:00,22.77,,,,30/01/2024 9:07,70.2,,
20/01/2024,16:30:00,22.82,,,,30/01/2024 9:35,68,,
20/01/2024,16:35:00,22.73,,,,30/01/2024 9:59,65.8,,
20/01/2024,16:40:00,22.74,,,,30/01/2024 10:34,64.1,,
20/01/2024,16:45:00,22.49,,,,30/01/2024 11:09,62.4,,
20/01/2024,16:50:00,22.68,,,,30/01/2024 11:55,61,,
20/01/2024,16:55:00,22.35,,,,30/01/2024 12:37,64.1,,
20/01/2024,17:00:00,22.2,,,,30/01/2024 13:26,64.5,,
20/01/2024,17:05:00,22.04,,,,30/01/2024 14:07,64.4,,
20/01/2024,17:10:00,22.17,,,,30/01/2024 14:36,62.7,,
20/01/2024,17:15:00,21.96,,,,30/01/2024 15:10,60.1,,
20/01/2024,17:20:00,21.83,,,,30/01/2024 15:09,58.6,,
20/01/2024,17:25:00,21.61,,,,30/01/2024 15:55,60.3,,
20/01/2024,17:30:00,21.66,,,,30/01/2024 16:31,59,,
20/01/2024,17:35:00,21.93,,,,30/01/2024 17:16,57.4,,
20/01/2024,17:40:00,21.41,,,,30/01/2024 17:04,56.3,,
20/01/2024,17:45:00,21.52,,,,30/01/2024 17:58,58,,
20/01/2024,17:50:00,21.72,,,,30/01/2024 18:21,54.8,,
20/01/2024,17:55:00,21.54,,,,30/01/2024 18:33,53.1,,
20/01/2024,18:00:00,21.3,,,,30/01/2024 18:59,56.3,,
20/01/2024,18:05:00,21.28,,,,30/01/2024 19:16,59.2,,
20/01/2024,18:10:00,21.19,,,,30/01/2024 19:24,61.8,,
20/01/2024,18:15:00,21.46,,,,30/01/2024 19:32,63.8,,
20/01/2024,18:20:00,21.33,,,,30/01/2024 19:45,66.1,,
20/01/2024,18:25:00,21.12,,,,30/01/2024 20:13,67.7,,
20/01/2024,18:30:00,21.24,,,,30/01/2024 20:36,70.1,,
20/01/2024,18:35:00,21.04,,,,30/01/2024 21:10,72.1,,
20/01/2024,18:40:00,20.98,,,,30/01/2024 21:42,73.7,,
20/01/2024,18:45:00,20.87,,,,30/01/2024 22:07,76.1,,
20/01/2024,18:50:00,20.67,,,,30/01/2024 22:38,76.9,,
20/01/2024,18:55:00,20.72,,,,30/01/2024 23:27,75.8,,
20/01/2024,19:00:00,20.65,,,,31/01/2024 0:04,75.5,,
20/01/2024,19:05:00,20.69,,,,31/01/2024 0:20,73.4,,
20/01/2024,19:10:00,20.61,,,,31/01/2024 0:49,71.6,,
20/01/2024,19:15:00,20.59,,,,31/01/2024 1:41,70.2,,
20/01/2024,19:20:00,20.63,,,,31/01/2024 2:10,69.2,,
20/01/2024,19:25:00,20.57,,,,31/01/2024 2:40,67.5,,
20/01/2024,19:30:00,20.52,,,,31/01/2024 3:05,69.2,,
20/01/2024,19:35:00,20.46,,,,31/01/2024 3:21,71,,
20/01/2024,19:40:00,20.43,,,,31/01/2024 3:50,73.2,,
20/01/2024,19:45:00,20.37,,,,31/01/2024 4:25,74.1,,
20/01/2024,19:50:00,20.4,,,,31/01/2024 4:43,76.8,,
20/01/2024,19:55:00,20.36,,,,31/01/2024 5:16,78.5,,
20/01/2024,20:00:00,20.37,,,,31/01/2024 5:41,80.3,,
20/01/2024,20:05:00,20.43,,,,31/01/2024 6:01,81.4,,
20/01/2024,20:10:00,20.44,,,,31/01/2024 6:18,78.8,,
20/01/2024,20:15:00,20.41,,,,31/01/2024 6:17,76.7,,
20/01/2024,20:20:00,20.43,,,,31/01/2024 6:27,74.8,,
20/01/2024,20:25:00,20.47,,,,31/01/2024 6:30,72.6,,
20/01/2024,20:30:00,23.89,,,,31/01/2024 6:53,70.1,,
20/01/2024,20:35:00,26.71,,,,31/01/2024 7:08,68.3,,
20/01/2024,20:40:00,29.44,,,,31/01/2024 7:20,72.2,,
20/01/2024,20:45:00,32.36,,,,31/01/2024 7:32,70.6,,
20/01/2024,20:50:00,35.63,,,,31/01/2024 7:36,68.9,,
20/01/2024,20:55:00,38.42,,,,31/01/2024 7:39,66.7,,
20/01/2024,21:00:00,40.85,,,,31/01/2024 8:01,64.7,,
20/01/2024,21:05:00,43.16,,,,31/01/2024 8:16,63.2,,
20/01/2024,21:10:00,45.83,,,,31/01/2024 8:09,62.1,,
20/01/2024,21:15:00,47.82,,,,31/01/2024 8:57,65.7,,
20/01/2024,21:20:00,49.81,,,,31/01/2024 9:26,63,,
20/01/2024,21:25:00,51.85,,,,31/01/2024 9:48,60,,
20/01/2024,21:30:00,53.03,,,,31/01/2024 10:03,58.9,,
20/01/2024,21:35:00,53.99,,,,31/01/2024 10:33,59.5,,
20/01/2024,21:40:00,54.8,,,,31/01/2024 10:33,57.8,,
20/01/2024,21:45:00,55.09,,,,31/01/2024 10:42,55.6,,
20/01/2024,21:50:00,55.06,,,,31/01/2024 10:57,54.1,,
20/01/2024,21:55:00,55.51,,,,31/01/2024 11:39,54.7,,
20/01/2024,22:00:00,56.15,,,,31/01/2024 12:05,56.7,,
20/01/2024,22:05:00,55.69,,,,31/01/2024 12:24,59.2,,
20/01/2024,22:10:00,54.86,,,,31/01/2024 13:01,60.4,,
20/01/2024,22:15:00,53.66,,,,31/01/2024 13:21,58.4,,
20/01/2024,22:20:00,52.42,,,,31/01/2024 13:40,55.8,,
20/01/2024,22:25:00,50.75,,,,31/01/2024 13:43,53.4,,
20/01/2024,22:30:00,48.73,,,,31/01/2024 14:11,59,,
20/01/2024,22:35:00,46.65,,,,31/01/2024 14:29,61,,
20/01/2024,22:40:00,44.52,,,,31/01/2024 14:11,56.5,,
20/01/2024,22:45:00,41.95,,,,31/01/2024 15:00,63.3,,
20/01/2024,22:50:00,38.94,,,,31/01/2024 15:29,60.3,,
20/01/2024,22:55:00,35.84,,,,31/01/2024 15:29,59.2,,
20/01/2024,23:00:00,32.36,,,,31/01/2024 16:10,63.6,,
20/01/2024,23:05:00,28.61,,,,31/01/2024 16:20,61.2,,
20/01/2024,23:10:00,24.82,,,,31/01/2024 17:02,61.5,,
20/01/2024,23:15:00,21.08,,,,31/01/2024 17:41,63.9,,
20/01/2024,23:20:00,20.01,,,,31/01/2024 17:57,64.6,,
20/01/2024,23:25:00,19.08,,,,31/01/2024 18:31,62.1,,
20/01/2024,23:30:00,18.57,,,,31/01/2024 18:22,60.4,,
20/01/2024,23:35:00,18.29,,,,31/01/2024 19:09,64.6,,
20/01/2024,23:40:00,18.22,,,,31/01/2024 19:37,66.5,,
20/01/2024,23:45:00,18.09,,,,31/01/2024 20:00,69.4,,
20/01/2024,23:50:00,17.86,,,,31/01/2024 20:18,71.6,,
20/01/2024,23:55:00,17.75,,,,31/01/2024 20:42,73.9,,
21/01/2024,0:00:00,17.73,,,,31/01/2024 21:10,75.9,,
21/01/2024,0:05:00,17.72,,,,31/01/2024 21:43,78,,
21/01/2024,0:10:00,17.83,,,,31/01/2024 22:20,80,,
21/01/2024,0:15:00,17.87,,,,31/01/2024 23:10,81.3,,
21/01/2024,0:20:00,17.86,,,,31/01/2024 23:59,81.7,,
21/01/2024,0:25:00,17.9,,,,1/02/2024 0:48,82.9,,
21/01/2024,0:30:00,18.23,,,,1/02/2024 1:40,82,,
21/01/2024,0:35:00,18.25,,,,1/02/2024 1:42,80.5,,
21/01/2024,0:40:00,17.83,,,,1/02/2024 2:27,83.2,,
21/01/2024,0:45:00,19.88,,,,1/02/2024 3:18,83.4,,
21/01/2024,0:50:00,18.81,,,,1/02/2024 4:02,82.8,,
21/01/2024,0:55:00,18.22,,,,1/02/2024 4:30,84.9,,
21/01/2024,1:00:00,17.58,,,,1/02/2024 5:20,85.6,,
21/01/2024,1:05:00,17.98,,,,1/02/2024 6:12,84.9,,
21/01/2024,1:10:00,19.01,,,,1/02/2024 6:52,83.5,,
21/01/2024,1:15:00,18.31,,,,1/02/2024 7:11,82.1,,
21/01/2024,1:20:00,17.69,,,,1/02/2024 7:34,79.8,,
21/01/2024,1:25:00,19.31,,,,1/02/2024 8:04,77.9,,
21/01/2024,1:30:00,18.3,,,,1/02/2024 8:23,75.4,,
21/01/2024,1:35:00,18.02,,,,1/02/2024 8:39,73.8,,
21/01/2024,1:40:00,17.87,,,,1/02/2024 9:09,72.2,,
21/01/2024,1:45:00,17.67,,,,1/02/2024 9:18,70.3,,
21/01/2024,1:50:00,17.34,,,,1/02/2024 9:37,68.4,,
21/01/2024,1:55:00,17.41,,,,1/02/2024 9:59,66.4,,
21/01/2024,2:00:00,18.02,,,,,,,
21/01/2024,2:05:00,17.6,,,,,,,
21/01/2024,2:10:00,17.39,,,,,,,
21/01/2024,2:15:00,17.05,,,,,,,
21/01/2024,2:20:00,18.19,,,,,,,
21/01/2024,2:25:00,17.82,,,,,,,
21/01/2024,2:30:00,17.52,,,,,,,
21/01/2024,2:35:00,17.23,,,,,,,
21/01/2024,2:40:00,18.83,,,,,,,
21/01/2024,2:45:00,18.17,,,,,,,
21/01/2024,2:50:00,17.78,,,,,,,
21/01/2024,2:55:00,17.53,,,,,,,
21/01/2024,3:00:00,19.07,,,,,,,
21/01/2024,3:05:00,18.45,,,,,,,
21/01/2024,3:10:00,18.18,,,,,,,
21/01/2024,3:15:00,18.03,,,,,,,
21/01/2024,3:20:00,17.87,,,,,,,
21/01/2024,3:25:00,19.2,,,,,,,
21/01/2024,3:30:00,18.59,,,,,,,
21/01/2024,3:35:00,17.99,,,,,,,
21/01/2024,3:40:00,17.93,,,,,,,
21/01/2024,3:45:00,18.85,,,,,,,
21/01/2024,3:50:00,18.49,,,,,,,
21/01/2024,3:55:00,18.09,,,,,,,
21/01/2024,4:00:00,17.98,,,,,,,
21/01/2024,4:05:00,19.27,,,,,,,
21/01/2024,4:10:00,18.78,,,,,,,
21/01/2024,4:15:00,18.45,,,,,,,
21/01/2024,4:20:00,19.74,,,,,,,
21/01/2024,4:25:00,19.15,,,,,,,
21/01/2024,4:30:00,18.79,,,,,,,
21/01/2024,4:35:00,18.62,,,,,,,
21/01/2024,4:40:00,19.7,,,,,,,
21/01/2024,4:45:00,19.36,,,,,,,
21/01/2024,4:50:00,19.2,,,,,,,
21/01/2024,4:55:00,20.6,,,,,,,
21/01/2024,5:00:00,20.72,,,,,,,
21/01/2024,5:05:00,20.8,,,,,,,
21/01/2024,5:10:00,20.81,,,,,,,
21/01/2024,5:15:00,20.86,,,,,,,
21/01/2024,5:20:00,20.92,,,,,,,
21/01/2024,5:25:00,20.95,,,,,,,
21/01/2024,5:30:00,21.03,,,,,,,
21/01/2024,5:35:00,21.01,,,,,,,
21/01/2024,5:40:00,21.12,,,,,,,
21/01/2024,5:45:00,21.13,,,,,,,
21/01/2024,5:50:00,21.27,,,,,,,
21/01/2024,5:55:00,21.43,,,,,,,
21/01/2024,6:00:00,21.5,,,,,,,
21/01/2024,6:05:00,21.6,,,,,,,
21/01/2024,6:10:00,21.78,,,,,,,
21/01/2024,6:15:00,21.78,,,,,,,
21/01/2024,6:20:00,21.88,,,,,,,
21/01/2024,6:25:00,21.96,,,,,,,
21/01/2024,6:30:00,22.07,,,,,,,
21/01/2024,6:35:00,22.13,,,,,,,
21/01/2024,6:40:00,22.18,,,,,,,
21/01/2024,6:45:00,22.23,,,,,,,
21/01/2024,6:50:00,22.41,,,,,,,
21/01/2024,6:55:00,22.5,,,,,,,
21/01/2024,7:00:00,22.49,,,,,,,
21/01/2024,7:05:00,22.47,,,,,,,
21/01/2024,7:10:00,22.72,,,,,,,
21/01/2024,7:15:00,22.76,,,,,,,
21/01/2024,7:20:00,22.85,,,,,,,
21/01/2024,7:25:00,22.93,,,,,,,
21/01/2024,7:30:00,22.89,,,,,,,
21/01/2024,7:35:00,23.03,,,,,,,
21/01/2024,7:40:00,23.18,,,,,,,
21/01/2024,7:45:00,26.88,,,,,,,
21/01/2024,7:50:00,29.98,,,,,,,
21/01/2024,7:55:00,32.87,,,,,,,
21/01/2024,8:00:00,35.62,,,,,,,
21/01/2024,8:05:00,38.06,,,,,,,
21/01/2024,8:10:00,40.48,,,,,,,
21/01/2024,8:15:00,42.39,,,,,,,
21/01/2024,8:20:00,44.1,,,,,,,
21/01/2024,8:25:00,45.91,,,,,,,
21/01/2024,8:30:00,47.33,,,,,,,
21/01/2024,8:35:00,49.24,,,,,,,
21/01/2024,8:40:00,50.81,,,,,,,
21/01/2024,8:45:00,52.1,,,,,,,
21/01/2024,8:50:00,53.36,,,,,,,
21/01/2024,8:55:00,54.44,,,,,,,
21/01/2024,9:00:00,55.5,,,,,,,
21/01/2024,9:05:00,56.73,,,,,,,
21/01/2024,9:10:00,58.26,,,,,,,
21/01/2024,9:15:00,59.58,,,,,,,
21/01/2024,9:20:00,59.91,,,,,,,
21/01/2024,9:25:00,59.93,,,,,,,
21/01/2024,9:30:00,59.42,,,,,,,
21/01/2024,9:35:00,58.65,,,,,,,
21/01/2024,9:40:00,57.42,,,,,,,
21/01/2024,9:45:00,56.28,,,,,,,
21/01/2024,9:50:00,54.42,,,,,,,
21/01/2024,9:55:00,51.92,,,,,,,
21/01/2024,10:00:00,49.53,,,,,,,
21/01/2024,10:05:00,46.9,,,,,,,
21/01/2024,10:10:00,44.03,,,,,,,
21/01/2024,10:15:00,41.22,,,,,,,
21/01/2024,10:20:00,38.62,,,,,,,
21/01/2024,10:25:00,36.05,,,,,,,
21/01/2024,10:30:00,32.86,,,,,,,
21/01/2024,10:35:00,29.7,,,,,,,
21/01/2024,10:40:00,26.89,,,,,,,
21/01/2024,10:45:00,25.03,,,,,,,
21/01/2024,10:50:00,24.54,,,,,,,
21/01/2024,10:55:00,23.74,,,,,,,
21/01/2024,11:00:00,23.31,,,,,,,
21/01/2024,11:05:00,22.95,,,,,,,
21/01/2024,11:10:00,22.84,,,,,,,
21/01/2024,11:15:00,24.02,,,,,,,
21/01/2024,11:20:00,23.54,,,,,,,
21/01/2024,11:25:00,23.09,,,,,,,
21/01/2024,11:30:00,24.54,,,,,,,
21/01/2024,11:35:00,24.36,,,,,,,
21/01/2024,11:40:00,24.23,,,,,,,
21/01/2024,11:45:00,23.95,,,,,,,
21/01/2024,11:50:00,24.93,,,,,,,
21/01/2024,11:55:00,24.62,,,,,,,
21/01/2024,12:00:00,24.52,,,,,,,
21/01/2024,12:05:00,24.62,,,,,,,
21/01/2024,12:10:00,24.52,,,,,,,
21/01/2024,12:15:00,24.37,,,,,,,
21/01/2024,12:20:00,26.57,,,,,,,
21/01/2024,12:25:00,26.58,,,,,,,
21/01/2024,12:30:00,26.59,,,,,,,
21/01/2024,12:35:00,26.8,,,,,,,
21/01/2024,12:40:00,26.86,,,,,,,
21/01/2024,12:45:00,27.07,,,,,,,
21/01/2024,12:50:00,26.95,,,,,,,
21/01/2024,12:55:00,26.81,,,,,,,
21/01/2024,13:00:00,26.86,,,,,,,
21/01/2024,13:05:00,26.93,,,,,,,
21/01/2024,13:10:00,26.83,,,,,,,
21/01/2024,13:15:00,26.61,,,,,,,
21/01/2024,13:20:00,26.54,,,,,,,
21/01/2024,13:25:00,26.47,,,,,,,
21/01/2024,13:30:00,26.45,,,,,,,
21/01/2024,13:35:00,26.55,,,,,,,
21/01/2024,13:40:00,26.55,,,,,,,
21/01/2024,13:45:00,26.47,,,,,,,
21/01/2024,13:50:00,26.45,,,,,,,
21/01/2024,13:55:00,26.57,,,,,,,
21/01/2024,14:00:00,26.78,,,,,,,
21/01/2024,14:05:00,26.68,,,,,,,
21/01/2024,14:10:00,26.69,,,,,,,
21/01/2024,14:15:00,26.5,,,,,,,
21/01/2024,14:20:00,26.47,,,,,,,
21/01/2024,14:25:00,26.54,,,,,,,
21/01/2024,14:30:00,26.44,,,,,,,
21/01/2024,14:35:00,26.39,,,,,,,
21/01/2024,14:40:00,26.74,,,,,,,
21/01/2024,14:45:00,26.59,,,,,,,
21/01/2024,14:50:00,26.56,,,,,,,
21/01/2024,14:55:00,26.76,,,,,,,
21/01/2024,15:00:00,26.89,,,,,,,
21/01/2024,15:05:00,27.36,,,,,,,
21/01/2024,15:10:00,27.34,,,,,,,
21/01/2024,15:15:00,26.75,,,,,,,
21/01/2024,15:20:00,27.05,,,,,,,
21/01/2024,15:25:00,27.56,,,,,,,
21/01/2024,15:30:00,27.43,,,,,,,
21/01/2024,15:35:00,27.34,,,,,,,
21/01/2024,15:40:00,27.06,,,,,,,
21/01/2024,15:45:00,27.1,,,,,,,
21/01/2024,15:50:00,27.29,,,,,,,
21/01/2024,15:55:00,27.14,,,,,,,
21/01/2024,16:00:00,27.28,,,,,,,
21/01/2024,16:05:00,27.63,,,,,,,
21/01/2024,16:10:00,27.64,,,,,,,
21/01/2024,16:15:00,27.44,,,,,,,
21/01/2024,16:20:00,27.49,,,,,,,
21/01/2024,16:25:00,27.62,,,,,,,
21/01/2024,16:30:00,27.87,,,,,,,
21/01/2024,16:35:00,28.44,,,,,,,
21/01/2024,16:40:00,28.47,,,,,,,
21/01/2024,16:45:00,28.2,,,,,,,
21/01/2024,16:50:00,28.32,,,,,,,
21/01/2024,16:55:00,28.28,,,,,,,
21/01/2024,17:00:00,28.27,,,,,,,
21/01/2024,17:05:00,28.59,,,,,,,
21/01/2024,17:10:00,28.1,,,,,,,
21/01/2024,17:15:00,28.38,,,,,,,
21/01/2024,17:20:00,28.33,,,,,,,
21/01/2024,17:25:00,28.62,,,,,,,
21/01/2024,17:30:00,28.28,,,,,,,
21/01/2024,17:35:00,28.53,,,,,,,
21/01/2024,17:40:00,28.59,,,,,,,
21/01/2024,17:45:00,28.68,,,,,,,
21/01/2024,17:50:00,28.71,,,,,,,
21/01/2024,17:55:00,28.58,,,,,,,
21/01/2024,18:00:00,28.41,,,,,,,
21/01/2024,18:05:00,28.67,,,,,,,
21/01/2024,18:10:00,28.4,,,,,,,
21/01/2024,18:15:00,28.22,,,,,,,
21/01/2024,18:20:00,28.31,,,,,,,
21/01/2024,18:25:00,28.57,,,,,,,
21/01/2024,18:30:00,29.03,,,,,,,
21/01/2024,18:35:00,28.63,,,,,,,
21/01/2024,18:40:00,28.74,,,,,,,
21/01/2024,18:45:00,28.67,,,,,,,
21/01/2024,18:50:00,28.5,,,,,,,
21/01/2024,18:55:00,29.21,,,,,,,
21/01/2024,19:00:00,29.28,,,,,,,
21/01/2024,19:05:00,29.05,,,,,,,
21/01/2024,19:10:00,29,,,,,,,
21/01/2024,19:15:00,28.96,,,,,,,
21/01/2024,19:20:00,28.88,,,,,,,
21/01/2024,19:25:00,28.93,,,,,,,
21/01/2024,19:30:00,29.04,,,,,,,
21/01/2024,19:35:00,29.12,,,,,,,
21/01/2024,19:40:00,29.23,,,,,,,
21/01/2024,19:45:00,29.19,,,,,,,
21/01/2024,19:50:00,29.26,,,,,,,
21/01/2024,19:55:00,29.39,,,,,,,
21/01/2024,20:00:00,29.49,,,,,,,
21/01/2024,20:05:00,29.5,,,,,,,
21/01/2024,20:10:00,29.52,,,,,,,
21/01/2024,20:15:00,29.51,,,,,,,
21/01/2024,20:20:00,29.56,,,,,,,
21/01/2024,20:25:00,29.64,,,,,,,
21/01/2024,20:30:00,29.65,,,,,,,
21/01/2024,20:35:00,29.7,,,,,,,
21/01/2024,20:40:00,29.75,,,,,,,
21/01/2024,20:45:00,29.89,,,,,,,
21/01/2024,20:50:00,29.97,,,,,,,
21/01/2024,20:55:00,30.07,,,,,,,
21/01/2024,21:00:00,30.14,,,,,,,
21/01/2024,21:05:00,30.2,,,,,,,
21/01/2024,21:10:00,30.22,,,,,,,
21/01/2024,21:15:00,30.31,,,,,,,
21/01/2024,21:20:00,30.32,,,,,,,
21/01/2024,21:25:00,30.4,,,,,,,
21/01/2024,21:30:00,34.39,,,,,,,
21/01/2024,21:35:00,37.45,,,,,,,
21/01/2024,21:40:00,40.04,,,,,,,
21/01/2024,21:45:00,42.65,,,,,,,
21/01/2024,21:50:00,45.09,,,,,,,
21/01/2024,21:55:00,47.52,,,,,,,
21/01/2024,22:00:00,49.7,,,,,,,
21/01/2024,22:05:00,51.76,,,,,,,
21/01/2024,22:10:00,53.53,,,,,,,
21/01/2024,22:15:00,55.44,,,,,,,
21/01/2024,22:20:00,56.88,,,,,,,
21/01/2024,22:25:00,58.22,,,,,,,
21/01/2024,22:30:00,59.25,,,,,,,
21/01/2024,22:35:00,59.53,,,,,,,
21/01/2024,22:40:00,59.98,,,,,,,
21/01/2024,22:45:00,60.35,,,,,,,
21/01/2024,22:50:00,61.1,,,,,,,
21/01/2024,22:55:00,61.39,,,,,,,
21/01/2024,23:00:00,60.82,,,,,,,
21/01/2024,23:05:00,59.74,,,,,,,
21/01/2024,23:10:00,58.89,,,,,,,
21/01/2024,23:15:00,57.53,,,,,,,
21/01/2024,23:20:00,55.96,,,,,,,
21/01/2024,23:25:00,54.16,,,,,,,
21/01/2024,23:30:00,52.03,,,,,,,
21/01/2024,23:35:00,49.58,,,,,,,
21/01/2024,23:40:00,46.97,,,,,,,
21/01/2024,23:45:00,44.04,,,,,,,
21/01/2024,23:50:00,40.97,,,,,,,
21/01/2024,23:55:00,37.75,,,,,,,
22/01/2024,0:00:00,34.39,,,,,,,
22/01/2024,0:05:00,31.85,,,,,,,
22/01/2024,0:10:00,31.84,,,,,,,
22/01/2024,0:15:00,31.85,,,,,,,
22/01/2024,0:20:00,31.89,,,,,,,
22/01/2024,0:25:00,31.95,,,,,,,
22/01/2024,0:30:00,31.99,,,,,,,
22/01/2024,0:35:00,31.98,,,,,,,
22/01/2024,0:40:00,31.98,,,,,,,
22/01/2024,0:45:00,31.96,,,,,,,
22/01/2024,0:50:00,31.8,,,,,,,
22/01/2024,0:55:00,31.79,,,,,,,
22/01/2024,1:00:00,31.67,,,,,,,
22/01/2024,1:05:00,31.43,,,,,,,
22/01/2024,1:10:00,30.94,,,,,,,
22/01/2024,1:15:00,30.54,,,,,,,
22/01/2024,1:20:00,30.05,,,,,,,
22/01/2024,1:25:00,30.05,,,,,,,
22/01/2024,1:30:00,30.09,,,,,,,
22/01/2024,1:35:00,30.05,,,,,,,
22/01/2024,1:40:00,30.06,,,,,,,
22/01/2024,1:45:00,30.07,,,,,,,
22/01/2024,1:50:00,30.09,,,,,,,
22/01/2024,1:55:00,29.86,,,,,,,
22/01/2024,2:00:00,29.74,,,,,,,
22/01/2024,2:05:00,29.8,,,,,,,
22/01/2024,2:10:00,29.93,,,,,,,
22/01/2024,2:15:00,29.91,,,,,,,
22/01/2024,2:20:00,29.72,,,,,,,
22/01/2024,2:25:00,29.57,,,,,,,
22/01/2024,2:30:00,29.44,,,,,,,
22/01/2024,2:35:00,29.18,,,,,,,
22/01/2024,2:40:00,29.01,,,,,,,
22/01/2024,2:45:00,28.87,,,,,,,
22/01/2024,2:50:00,30.25,,,,,,,
22/01/2024,2:55:00,29.85,,,,,,,
22/01/2024,3:00:00,29.56,,,,,,,
22/01/2024,3:05:00,29.35,,,,,,,
22/01/2024,3:10:00,29.05,,,,,,,
22/01/2024,3:15:00,28.81,,,,,,,
22/01/2024,3:20:00,30.52,,,,,,,
22/01/2024,3:25:00,29.93,,,,,,,
22/01/2024,3:30:00,29.67,,,,,,,
22/01/2024,3:35:00,29.46,,,,,,,
22/01/2024,3:40:00,29.26,,,,,,,
22/01/2024,3:45:00,28.97,,,,,,,
22/01/2024,3:50:00,28.95,,,,,,,
22/01/2024,3:55:00,28.85,,,,,,,
22/01/2024,4:00:00,28.74,,,,,,,
22/01/2024,4:05:00,30,,,,,,,
22/01/2024,4:10:00,29.92,,,,,,,
22/01/2024,4:15:00,29.7,,,,,,,
22/01/2024,4:20:00,29.43,,,,,,,
22/01/2024,4:25:00,29.47,,,,,,,
22/01/2024,4:30:00,29.36,,,,,,,
22/01/2024,4:35:00,29.25,,,,,,,
22/01/2024,4:40:00,28.97,,,,,,,
22/01/2024,4:45:00,29.25,,,,,,,
22/01/2024,4:50:00,30.51,,,,,,,
22/01/2024,4:55:00,29.95,,,,,,,
22/01/2024,5:00:00,29.81,,,,,,,
22/01/2024,5:05:00,29.72,,,,,,,
22/01/2024,5:10:00,31.2,,,,,,,
